2021/08/02 01:30:00,84701367039.00,260072070930.00,
2021/08/02 01:35:00,82684358887.00,253023543220.00,
2021/08/02 01:40:00,80436585508.00,247030093610.00,
2021/08/02 01:45:00,79564822735.00,247060486280.00,
2021/08/02 01:50:00,77595083822.00,243899984470.00,
2021/08/02 01:55:00,75476520372.00,234471477580.00,
2021/08/02 02:00:00,75217502338.00,231827103990.00,
2021/08/02 02:05:00,72769415029.00,238695765990.00,
2021/08/02 02:10:00,70337719831.00,224640380760.00,
2021/08/02 02:15:00,69442065399.00,218748423350.00,
2021/08/02 02:20:00,68134295134.00,213676389740.00,
2021/08/02 02:25:00,66420686491.00,208145939340.00,
2021/08/02 02:30:00,65265581468.00,206137348410.00,
2021/08/02 02:35:00,64940690197.00,202814485470.00,
2021/08/02 02:40:00,63660201499.00,193632550910.00,
2021/08/02 02:45:00,62847751075.00,189952365020.00,
2021/08/02 02:50:00,60596961175.00,184759028740.00,
2021/08/02 02:55:00,59133398476.00,180569491850.00,
2021/08/02 03:00:00,58068688728.00,176418986270.00,
2021/08/02 03:05:00,41307937648.00,114768047270.00,
2021/08/02 03:10:00,40355254304.00,110670248480.00,
2021/08/02 03:15:00,55621694617.00,163831065360.00,
2021/08/02 03:20:00,53950198799.00,160218691310.00,
2021/08/02 03:25:00,52926874450.00,155875012480.00,
2021/08/02 03:30:00,52639200709.00,155508670020.00,
2021/08/02 03:35:00,51231402187.00,154460687050.00,
2021/08/02 03:40:00,50590301539.00,148633737810.00,
2021/08/02 03:45:00,50920877853.00,145851842720.00,
2021/08/02 03:50:00,49164743736.00,143593550140.00,
2021/08/02 03:55:00,47824090640.00,139216602040.00,
2021/08/02 04:00:00,47272057069.00,138861707610.00,
2021/08/02 04:05:00,46792091646.00,137648161210.00,
2021/08/02 04:10:00,46031481491.00,133123892720.00,
2021/08/02 04:15:00,45948163695.00,132837358110.00,
2021/08/02 04:20:00,44881273719.00,131017032810.00,
2021/08/02 04:25:00,45175593638.00,129430407400.00,
2021/08/02 04:30:00,45730308038.00,127600817120.00,
2021/08/02 04:35:00,44682476569.00,127669928960.00,
2021/08/02 04:40:00,43547749007.00,122029997830.00,
2021/08/02 04:45:00,43694050190.00,119548194270.00,
2021/08/02 04:50:00,43492893850.00,118291230430.00,
2021/08/02 04:55:00,42711923995.00,117569498120.00,
2021/08/02 05:00:00,42341918923.00,117796671510.00,
2021/08/02 05:05:00,42412646619.00,122154956180.00,
2021/08/02 05:10:00,42882825589.00,121006905570.00,
2021/08/02 05:15:00,43821772402.00,119740745860.00,
2021/08/02 05:20:00,43902020047.00,120126114940.00,
2021/08/02 05:25:00,43735198170.00,121003691570.00,
2021/08/02 05:30:00,43486792492.00,120893873600.00,
2021/08/02 05:35:00,44247846892.00,122229194380.00,
2021/08/02 05:40:00,43621347170.00,121283579930.00,
2021/08/02 05:45:00,43821266931.00,122825037150.00,
2021/08/02 05:50:00,43828895121.00,122276329180.00,
2021/08/02 05:55:00,43341773905.00,123412279400.00,
2021/08/02 06:00:00,42854278824.00,125425918430.00,
2021/08/02 06:05:00,44888907013.00,132318130990.00,
2021/08/02 06:10:00,45267708294.00,132727360020.00,
2021/08/02 06:15:00,46582166224.00,137889870450.00,
2021/08/02 06:20:00,48069787889.00,139568453490.00,
2021/08/02 06:25:00,46719952401.00,143426389810.00,
2021/08/02 06:30:00,47122186033.00,148176667840.00,
2021/08/02 06:35:00,48760090764.00,148549562160.00,
2021/08/02 06:40:00,49710572559.00,143877639290.00,
2021/08/02 06:45:00,51366906903.00,147898349370.00,
2021/08/02 06:50:00,51771326088.00,150335599270.00,
2021/08/02 06:55:00,53021187313.00,155142982690.00,
2021/08/02 07:00:00,38684927513.00,106039359740.00,
2021/08/02 07:05:00,39289850553.00,111015413860.00,
2021/08/02 07:10:00,56264621917.00,166927770730.00,
2021/08/02 07:15:00,56624215244.00,169319395100.00,
2021/08/02 07:20:00,57464417290.00,173112950570.00,
2021/08/02 07:25:00,58369390852.00,173672326870.00,
2021/08/02 07:30:00,58570687845.00,178949470870.00,
2021/08/02 07:35:00,59176997968.00,186289651520.00,
2021/08/02 07:40:00,60456545993.00,186959927380.00,
2021/08/02 07:45:00,61397837943.00,191544537730.00,
2021/08/02 07:50:00,63525766403.00,200952678700.00,
2021/08/02 07:55:00,66018096261.00,207769693560.00,
2021/08/02 08:00:00,67824902454.00,217024876850.00,
2021/08/02 08:05:00,72744635077.00,235818726010.00,
2021/08/02 08:10:00,75005460608.00,246072307630.00,
2021/08/02 08:15:00,77345501920.00,259644346090.00,
2021/08/02 08:20:00,80300606636.00,272674700250.00,
2021/08/02 08:25:00,82703697624.00,280545470390.00,
2021/08/02 08:30:00,86409956538.00,295710728850.00,
2021/08/02 08:35:00,92330540338.00,321673045900.00,
2021/08/02 08:40:00,97074738184.00,345850650020.00,
2021/08/02 08:45:00,98784916586.00,359462766200.00,
2021/08/02 08:50:00,101957086910.00,369398799410.00,
2021/08/02 08:55:00,103276762380.00,380172926760.00,
2021/08/02 09:00:00,105728471520.00,392164555420.00,
2021/08/02 09:05:00,112773893430.00,413940046780.00,
2021/08/02 09:10:00,113618970510.00,426458717380.00,
2021/08/02 09:15:00,116954774580.00,433491386430.00,
2021/08/02 09:20:00,119771448060.00,436084775540.00,
2021/08/02 09:25:00,120155602190.00,433647456690.00,
2021/08/02 09:30:00,121194650580.00,440912043830.00,
2021/08/02 09:35:00,123737211130.00,451048496940.00,
2021/08/02 09:40:00,124942809060.00,454605045750.00,
2021/08/02 09:45:00,124025126010.00,450952712180.00,
2021/08/02 09:50:00,123560478000.00,451939310010.00,
2021/08/02 09:55:00,123028464350.00,449150890930.00,
2021/08/02 10:00:00,123684408220.00,445957784660.00,
2021/08/02 10:05:00,128215772480.00,457648231510.00,
2021/08/02 10:10:00,128312747510.00,456813343990.00,
2021/08/02 10:15:00,130728806070.00,457476029770.00,
2021/08/02 10:20:00,130053129670.00,454465674730.00,
2021/08/02 10:25:00,130458015040.00,463826568790.00,
2021/08/02 10:30:00,130396314510.00,462795046820.00,
2021/08/02 10:35:00,131919687710.00,467770793830.00,
2021/08/02 10:40:00,133261105710.00,471817250320.00,
2021/08/02 10:45:00,132384920040.00,470243014850.00,
2021/08/02 10:50:00,132753243030.00,466208628240.00,
2021/08/02 10:55:00,132281972620.00,463247184940.00,
2021/08/02 11:00:00,131982174780.00,463567316530.00,
2021/08/02 11:05:00,134623682370.00,465494008890.00,
2021/08/02 11:10:00,133792512350.00,464035204250.00,
2021/08/02 11:15:00,132518855970.00,457310387340.00,
2021/08/02 11:20:00,132146891730.00,451127529060.00,
2021/08/02 11:25:00,130388295270.00,444477837930.00,
2021/08/02 11:30:00,131038365810.00,445534409730.00,
2021/08/02 11:35:00,130209729060.00,433874873610.00,
2021/08/02 11:40:00,128952638770.00,429394625130.00,
2021/08/02 11:45:00,126827024260.00,423369871260.00,
2021/08/02 11:50:00,126179412210.00,420743825860.00,
2021/08/02 11:55:00,125218151110.00,412943253730.00,
2021/08/02 12:00:00,122702934300.00,412468171420.00,
2021/08/02 12:05:00,122135757610.00,404325325550.00,
2021/08/02 12:10:00,121412184080.00,396533846560.00,
2021/08/02 12:15:00,120940672840.00,392241555250.00,
2021/08/02 12:20:00,120536294320.00,390587858870.00,
2021/08/02 12:25:00,120990129660.00,386158811750.00,
2021/08/02 12:30:00,120149692410.00,394514145840.00,
2021/08/02 12:35:00,121456146560.00,399806042900.00,
2021/08/02 12:40:00,123178378360.00,405444049350.00,
2021/08/02 12:45:00,122488901250.00,408775555690.00,
2021/08/02 12:50:00,123542634010.00,416503870210.00,
2021/08/02 12:55:00,124914838050.00,422956620020.00,
2021/08/02 13:00:00,127161014900.00,426603907550.00,
2021/08/02 13:05:00,134085388230.00,454224977110.00,
2021/08/02 13:10:00,134612440970.00,468742321280.00,
2021/08/02 13:15:00,135972802490.00,475845570230.00,
2021/08/02 13:20:00,135050526710.00,475892951490.00,
2021/08/02 13:25:00,136334323500.00,479761244310.00,
2021/08/02 13:30:00,136711778840.00,484429533600.00,
2021/08/02 13:35:00,138034175250.00,488227263730.00,
2021/08/02 13:40:00,138981134570.00,487796616100.00,
2021/08/02 13:45:00,140559922080.00,489464524470.00,
2021/08/02 13:50:00,139855851930.00,488339180360.00,
2021/08/02 13:55:00,139706687040.00,491211179710.00,
2021/08/02 14:00:00,140063912720.00,491836724210.00,
2021/08/02 14:05:00,140632676960.00,495340791990.00,
2021/08/02 14:10:00,139454992000.00,491117158050.00,
2021/08/02 14:15:00,141900649420.00,490648340510.00,
2021/08/02 14:20:00,138042296080.00,483266335790.00,
2021/08/02 14:25:00,138810521180.00,484887176180.00,
2021/08/02 14:30:00,138832094880.00,484213401630.00,
2021/08/02 14:35:00,138602276610.00,480446943980.00,
2021/08/02 14:40:00,138221870250.00,476315209960.00,
2021/08/02 14:45:00,137725018870.00,472750184670.00,
2021/08/02 14:50:00,137440057080.00,472447588740.00,
2021/08/02 14:55:00,140597259250.00,470327952800.00,
2021/08/02 15:00:00,140222036160.00,467905627640.00,
2021/08/02 15:05:00,141389627280.00,471137880710.00,
2021/08/02 15:10:00,139307540320.00,466900313740.00,
2021/08/02 15:15:00,139876239360.00,467560183200.00,
2021/08/02 15:20:00,139569792360.00,463274852060.00,
2021/08/02 15:25:00,136633892810.00,453891050300.00,
2021/08/02 15:30:00,136378846230.00,446983944240.00,
2021/08/02 15:35:00,134956112960.00,440021206560.00,
2021/08/02 15:40:00,134605488560.00,431576731340.00,
2021/08/02 15:45:00,134993847340.00,433327704150.00,
2021/08/02 15:50:00,133385337320.00,428981212700.00,
2021/08/02 15:55:00,132004785590.00,420904741250.00,
